일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2018/07/03,42950,-100,-0.23,43350,43400,42350,812336,34709824500,20366872261650,474199587
2018/07/04,42800,-150,-0.35,42350,43100,42350,497383,21246738500,20295742323600,474199587
2018/07/05,42900,100,0.23,42450,43400,42400,459214,19740832150,20343162282300,474199587
2018/07/06,43900,1000,2.33,43000,44450,43000,976285,42980556400,20817361869300,474199587
2018/07/09,44600,700,1.59,43850,44850,43750,768318,34217222150,21149301580200,474199587
2018/07/10,44550,-50,-0.11,44850,45000,44450,801865,35868338550,21125591600850,474199587
2018/07/11,44550,0,0.00,43400,44700,43400,742209,32683055354,21125591600850,474199587
2018/07/12,44050,-500,-1.12,44200,44500,43800,852322,37607133750,20888491807350,474199587
2018/07/13,45200,1150,2.61,44350,45400,44300,716919,32371919350,21433821332400,474199587
2018/07/16,45150,-50,-0.11,44700,45200,44500,783144,35160983114,21410111353050,474199587
2018/07/17,45700,550,1.22,45100,45700,44900,604077,27449054950,21670921125900,474199587
2018/07/18,44950,-750,-1.64,45500,45550,44700,586205,26425811425,21315271435650,474199587
2018/07/19,44500,-450,-1.00,44750,45250,44300,1096365,48931207482,21101881621500,474199587
2018/07/20,44500,0,0.00,44200,45100,43900,762075,33832195554,21101881621500,474199587
2018/07/23,45400,900,2.02,45050,45850,44700,944100,42942045750,21528661249800,474199587
2018/07/24,44400,-1000,-2.20,44500,45050,44400,752876,33581177950,21054461662800,474199587
2018/07/25,44250,-150,-0.34,44400,44800,44200,1252972,55630931100,20983331724750,474199587
2018/07/26,43450,-800,-1.81,44250,44500,43450,2374170,103545447550,20603972055150,474199587
2018/07/27,43750,300,0.69,43750,44050,43100,818331,35833132850,20746231931250,474199587
2018/07/30,43600,-150,-0.34,43750,44250,43600,836530,36676786550,20675101993200,474199587
2018/07/31,43550,-50,-0.11,43900,43900,43100,1317645,57368490050,20651392013850,474199587
2018/08/01,43300,-250,-0.57,43700,43950,43150,1009130,43872366500,20532842117100,474199587
2018/08/02,42550,-750,-1.73,43400,43500,42550,1057069,45323059850,20177192426850,474199587
2018/08/03,43050,500,1.18,42750,43150,42400,979149,41909275700,20414292220350,474199587
2018/08/06,43000,-50,-0.12,43050,43250,42800,661231,28476322000,20390582241000,474199587
2018/08/07,42650,-350,-0.81,42850,43250,42550,854074,36500664835,20224612385550,474199587
2018/08/08,43400,750,1.76,42700,43700,42650,1613802,68538837336,20580262075800,474199587
2018/08/09,43100,-300,-0.69,43600,43650,42850,1083410,46662351050,20438002199700,474199587
2018/08/10,43100,0,0.00,43050,43500,42550,653372,28207657100,20438002199700,474199587
2018/08/13,42550,-550,-1.28,42800,43050,42150,933797,39667624750,20177192426850,474199587
2018/08/14,43000,450,1.06,42600,43150,42200,842132,35987735650,20390582241000,474199587
2018/08/16,42650,-350,-0.81,41250,42900,41250,1016342,43129950700,20224612385550,474199587
2018/08/17,42900,250,0.59,42650,42900,42200,572366,24428488400,20343162282300,474199587
2018/08/20,42800,-100,-0.23,43300,43350,42600,491336,21069237800,20295742323600,474199587
2018/08/21,42900,100,0.23,42500,43200,42250,590277,25251674950,20343162282300,474199587
2018/08/22,42150,-750,-1.75,42700,42700,42000,738685,31223010250,19987512592050,474199587
2018/08/23,41450,-700,-1.66,42150,42200,41400,1065105,44509575418,19655572881150,474199587
2018/08/24,41800,350,0.84,41400,41850,41200,795199,32980360333,19821542736600,474199587
2018/08/27,42950,1150,2.75,41900,43000,41900,970760,41318502450,20366872261650,474199587
2018/08/28,43300,350,0.81,42900,43550,42850,778412,33738620650,20532842117100,474199587
2018/08/29,43400,100,0.23,43050,43550,42800,637729,27606133300,20580262075800,474199587
2018/08/30,43300,-100,-0.23,43150,43500,43100,774213,33535568142,20532842117100,474199587
2018/08/31,43600,300,0.69,43500,43600,43300,1083603,47128992747,20675101993200,474199587
2018/09/03,43900,300,0.69,43600,44000,43350,595359,26070943650,20817361869300,474199587
2018/09/04,43850,-50,-0.11,43900,44000,43600,680581,29819161534,20793651889950,474199587
2018/09/05,42450,-1400,-3.19,43400,43600,42450,1445453,61979893750,20129772468150,474199587
2018/09/06,42150,-300,-0.71,42450,42650,42100,2137346,90271278057,19987512592050,474199587
2018/09/07,42200,50,0.12,42500,42500,41950,1193353,50290212181,20011222571400,474199587
2018/09/10,42000,-200,-0.47,41750,42600,41700,759846,32018840200,19916382654000,474199587
2018/09/11,42050,50,0.12,41900,42400,41850,818960,34479574800,19940092633350,474199587
2018/09/12,42750,700,1.66,42400,42950,42300,1182587,50491700100,20272032344250,474199587
2018/09/13,43200,450,1.05,43100,43450,42800,1620655,69951958150,20485422158400,474199587
2018/09/14,42750,-450,-1.04,43200,43350,42700,2656021,113826593700,20272032344250,474199587
2018/09/17,42650,-100,-0.23,42400,42800,42300,765971,32582699050,20224612385550,474199587
2018/09/18,42000,-650,-1.52,42250,42700,41850,1744459,73602165633,19916382654000,474199587
2018/09/19,42250,250,0.60,41850,42300,41800,763631,32178473686,20034932550750,474199587
2018/09/20,43250,1000,2.37,42350,43500,42350,1527954,65941562500,20509132137750,474199587
2018/09/21,44200,950,2.20,43850,44450,43800,2231056,98668823600,20959621745400,474199587
2018/09/27,44600,400,0.90,43350,44950,43300,1481976,65428453050,21149301580200,474199587
2018/09/28,45000,400,0.90,44600,45150,44300,1165805,52393561936,21338981415000,474199587
2018/10/01,45150,150,0.33,44750,45750,44700,765305,34714215350,21410111353050,474199587
2018/10/02,45350,200,0.44,44500,45550,44500,1148077,51864255000,21504951270450,474199587
2018/10/04,45900,550,1.21,45550,46150,45400,1776300,81435161900,21765761043300,474199587
2018/10/05,45850,-50,-0.11,46100,46450,45550,979801,44969011300,21742051063950,474199587
2018/10/08,45550,-300,-0.65,45900,46000,45550,762460,34898183143,21599791187850,474199587
2018/10/10,46150,600,1.32,46050,46400,45200,1585219,73011162650,21884310940050,474199587
2018/10/11,43900,-2250,-4.88,45250,45900,43650,1533359,67906989050,20817361869300,474199587
2018/10/12,43250,-650,-1.48,44250,44250,42750,1269665,55055854800,20509132137750,474199587
2018/10/15,43550,300,0.69,43350,44050,43050,804097,35108494900,20651392013850,474199587
2018/10/16,43200,-350,-0.80,43650,44300,43150,1012143,43980254625,20485422158400,474199587
2018/10/17,43950,750,1.74,44000,44050,43350,801326,35107751150,20841071848650,474199587
2018/10/18,43600,-350,-0.80,43500,44100,43050,858071,37284238900,20675101993200,474199587
2018/10/19,43250,-350,-0.80,43350,43750,43150,731322,31686109700,20509132137750,474199587
2018/10/22,45000,1750,4.05,43300,45050,43250,823318,36712496650,21338981415000,474199587
2018/10/23,43800,-1200,-2.67,45900,45900,43550,1432113,63512060008,20769941910600,474199587
2018/10/24,45150,1350,3.08,44800,45300,43750,1163977,52353944150,21410111353050,474199587
2018/10/25,44050,-1100,-2.44,44800,44850,43500,1584939,69603846370,20888491807350,474199587
2018/10/26,43550,-500,-1.14,43900,45300,43300,1268397,56103325350,20651392013850,474199587
2018/10/29,44300,750,1.72,44150,44900,43900,1954140,86975612374,21007041704100,474199587
2018/10/30,42350,-1950,-4.40,44300,44300,42250,1547119,66056326050,20082352509450,474199587
2018/10/31,42550,200,0.47,42000,42900,41800,1693520,71964814850,20177192426850,474199587
2018/11/01,42150,-400,-0.94,42550,43100,42050,1040453,44341995500,19987512592050,474199587
2018/11/02,43000,850,2.02,42350,43150,42300,843604,36100200050,20390582241000,474199587
2018/11/05,42650,-350,-0.81,42500,42850,41950,1092854,46213659600,20224612385550,474199587
2018/11/06,42700,50,0.12,42900,43200,42550,917909,39303210700,20248322364900,474199587
2018/11/07,42700,0,0.00,42700,43250,42400,828389,35476720800,20248322364900,474199587
2018/11/08,42850,150,0.35,43100,43950,42850,1264489,54702465650,20319452302950,474199587
2018/11/09,43350,500,1.17,42750,43600,42750,962081,41687807800,20556552096450,474199587
2018/11/12,43400,50,0.12,42950,43700,42800,531698,23067131700,20580262075800,474199587
2018/11/13,43400,0,0.00,43750,43750,42750,815870,35395401670,20580262075800,474199587
2018/11/14,43100,-300,-0.69,43000,43200,42450,1052947,45102519810,20438002199700,474199587
2018/11/15,42750,-350,-0.81,42700,43250,42650,652193,27975316844,20272032344250,474199587
2018/11/16,42750,0,0.00,42800,42950,42300,591435,25251174850,20272032344250,474199587
2018/11/19,42400,-350,-0.82,42500,43150,42300,718667,30601786475,20106062488800,474199587
2018/11/20,42650,250,0.59,42450,42850,42000,806569,34208466850,20224612385550,474199587
2018/11/21,42750,100,0.23,42450,42900,42050,668208,28493672600,20272032344250,474199587
2018/11/22,42750,0,0.00,42400,42800,42250,478900,20374800550,20272032344250,474199587
2018/11/23,42600,-150,-0.35,42750,42800,42350,428583,18218726150,20200902406200,474199587
2018/11/26,42550,-50,-0.12,42550,42800,42100,1030954,43657973150,20177192426850,474199587
2018/11/27,42400,-150,-0.35,42550,42750,42300,1050013,44656315755,20106062488800,474199587
2018/11/28,41500,-900,-2.12,42200,42400,41350,1604009,66820056722,19679282860500,474199587
2018/11/29,42150,650,1.57,42100,42200,41750,977682,41055977257,19987512592050,474199587
2018/11/30,41200,-950,-2.25,41750,42100,41150,1471376,60964897350,19537022984400,474199587
2018/12/03,41650,450,1.09,41650,42000,41350,1030918,43012395370,19750412798550,474199587
2018/12/04,42150,500,1.20,41600,42300,41550,918239,38636766600,19987512592050,474199587
2018/12/05,42250,100,0.24,42050,42450,41500,915335,38550993350,20034932550750,474199587
2018/12/06,41850,-400,-0.95,42050,42150,41700,773311,32373691650,19845252715950,474199587
2018/12/07,41300,-550,-1.31,41800,41900,41300,796832,33086114450,19584442943100,474199587
2018/12/10,39950,-1350,-3.27,40650,40700,39700,1503527,60109516000,18944273500650,474199587
2018/12/11,39700,-250,-0.63,39550,39850,39300,1187430,47050902557,18825723603900,474199587
2018/12/12,39950,250,0.63,39700,40050,39350,1819251,72494866690,18944273500650,474199587
2018/12/13,39950,0,0.00,40050,40500,39900,2959817,118494932275,18944273500650,474199587
2018/12/14,40400,450,1.13,40100,40800,40050,1249111,50450740747,19157663314800,474199587
2018/12/17,40550,150,0.37,39800,41050,39800,1112082,45265133900,19228793252850,474199587
2018/12/18,40900,350,0.86,40600,41050,40400,1445248,59036019170,19394763108300,474199587
2018/12/19,40950,50,0.12,40900,41100,40500,1037637,42455202319,19418473087650,474199587
2018/12/20,40850,-100,-0.24,40750,41050,40400,797701,32573210638,19371053128950,474199587
2018/12/21,41400,550,1.35,40900,41450,40550,1609143,66393497950,19631862901800,474199587
2018/12/24,41250,-150,-0.36,41350,41700,40750,734984,30453048834,19560732963750,474199587
2018/12/26,40300,-950,-2.30,40800,40950,40100,1250714,50507963900,19110243356100,474199587
2018/12/27,39050,-1250,-3.10,39200,39600,38950,1178028,46063365500,18517493872350,474199587
2018/12/28,39600,550,1.41,39150,39700,39100,849588,33553303570,18778303645200,474199587
2019/01/02,39400,-200,-0.51,40350,40350,39100,868545,34413670230,18683463727800,474199587
2019/01/03,39100,-300,-0.76,39450,39550,38900,885359,34751277000,18541203851700,474199587
2019/01/04,39000,-100,-0.26,39450,39450,38650,827704,32368406350,18493783893000,474199587
2019/01/07,38750,-250,-0.64,39150,39400,38650,743750,29000145600,18375233996250,474199587
2019/01/08,38500,-250,-0.65,38400,38850,38400,750695,28998895000,18256684099500,474199587
2019/01/09,39350,850,2.21,38550,39600,38500,919102,36109029200,18659753748450,474199587
2019/01/10,38350,-1000,-2.54,39250,39300,38350,1637707,63121036208,18185554161450,474199587
2019/01/11,38450,100,0.26,38500,39050,38350,1018057,39199150300,18232974120150,474199587
2019/01/14,38350,-100,-0.26,38550,38800,38100,967288,37079331800,18185554161450,474199587
2019/01/15,39700,1350,3.52,38650,39750,38500,1276884,50109839100,18825723603900,474199587
2019/01/16,40800,1100,2.77,39950,40850,39700,1618419,65711559200,19347343149600,474199587
2019/01/17,41350,550,1.35,41600,41650,40450,2926736,120773765726,19608152922450,474199587
2019/01/18,40750,-600,-1.45,41000,41100,40650,804121,32834480950,19323633170250,474199587
2019/01/21,40600,-150,-0.37,40700,40900,40350,1016457,41273486050,19252503232200,474199587
2019/01/22,40600,0,0.00,40500,40800,40500,1072439,43558333700,19252503232200,474199587
2019/01/23,40600,0,0.00,40550,40950,40150,1092002,44316788350,19252503232200,474199587
2019/01/24,41950,1350,3.33,41450,42000,41150,1532773,64047001300,19892672674650,474199587
2019/01/25,42200,250,0.60,41350,42250,41250,1366677,57250223864,20011222571400,474199587
2019/01/28,42350,150,0.36,42300,42600,41850,989383,41910038600,20082352509450,474199587
2019/01/29,42250,-100,-0.24,42250,42400,41900,1013560,42706161150,20034932550750,474199587
2019/01/30,42600,350,0.83,42400,42600,41600,1270227,53634799900,20200902406200,474199587
2019/01/31,43200,600,1.41,43000,43650,42650,1495426,64628838300,20485422158400,474199587
2019/02/01,43500,300,0.69,43500,44250,43200,1419085,62115306000,20627682034500,474199587
2019/02/07,43700,200,0.46,44050,44050,42850,1216760,52923519838,20722521951900,474199587
2019/02/08,43850,150,0.34,43450,43950,43150,917581,40206404700,20793651889950,474199587
2019/02/11,43300,-550,-1.25,43850,43900,43000,842690,36547385900,20532842117100,474199587
2019/02/12,42450,-850,-1.96,43900,43900,42300,1452233,61895293750,20129772468150,474199587
2019/02/13,43350,900,2.12,42500,43450,41950,963388,41449614550,20556552096450,474199587
2019/02/14,44250,900,2.08,43350,44250,42900,1328083,58086555200,20983331724750,474199587
2019/02/15,43700,-550,-1.24,43800,44000,43050,701897,30506529950,20722521951900,474199587
2019/02/18,43600,-100,-0.23,43600,44100,43550,844561,36963376150,20675101993200,474199587
2019/02/19,42850,-750,-1.72,43050,43300,42600,905552,38900424200,20319452302950,474199587
2019/02/20,43100,250,0.58,42950,43500,42550,1120211,48236119300,20438002199700,474199587
2019/02/21,43300,200,0.46,42900,43350,42750,942816,40636178750,20532842117100,474199587
2019/02/22,43700,400,0.92,43250,43850,43000,744692,32437946250,20722521951900,474199587
2019/02/25,43750,50,0.11,43550,44000,43250,769217,33585065400,20746231931250,474199587
2019/02/26,43000,-750,-1.71,43300,43450,42600,1121666,48066474000,20390582241000,474199587
2019/02/27,43250,250,0.58,42700,43450,42300,1048129,45090295900,20509132137750,474199587
2019/02/28,43650,400,0.92,43450,43900,43150,1587500,69286928525,20698811972550,474199587
2019/03/04,42800,-850,-1.95,44350,44350,42600,1288852,55615071500,20295742323600,474199587
2019/03/05,42750,-50,-0.12,43150,43250,42400,906223,38763359350,20272032344250,474199587
2019/03/06,42600,-150,-0.35,43000,43100,42000,901270,38458130600,20200902406200,474199587
2019/03/07,42650,50,0.12,42900,43200,42200,795862,33931559300,20224612385550,474199587
2019/03/08,42000,-650,-1.52,42600,42600,41900,804709,33897763750,19916382654000,474199587
2019/03/11,42900,900,2.14,43150,43400,42550,867115,37326162700,20343162282300,474199587
2019/03/12,43000,100,0.23,43200,43300,42800,684726,29519349050,20390582241000,474199587
2019/03/13,43150,150,0.35,43000,43400,42850,794156,34232969750,20461712179050,474199587
2019/03/14,43800,650,1.51,43800,44000,43300,1376239,60296464550,20769941910600,474199587
2019/03/15,44200,400,0.91,44250,44700,43750,1618260,71625842050,20959621745400,474199587
2019/03/18,44100,-100,-0.23,43750,44200,43700,609669,26815944250,20912201786700,474199587
2019/03/19,43950,-150,-0.34,44400,44400,43400,491567,21586165200,20841071848650,474199587
2019/03/20,44100,150,0.34,43800,44100,43400,583347,25558887300,20912201786700,474199587
2019/03/21,43300,-800,-1.81,43850,44100,42950,1286717,55953818100,20532842117100,474199587
2019/03/22,43250,-50,-0.12,42500,43550,42500,839511,36271368050,20509132137750,474199587
2019/03/25,42950,-300,-0.69,43150,43550,42800,1555826,67248518025,20366872261650,474199587
2019/03/26,42750,-200,-0.47,42600,43300,42550,1359776,58399960425,20272032344250,474199587
2019/03/27,42750,0,0.00,42500,43250,42500,793591,34012617750,20272032344250,474199587
2019/03/28,42050,-700,-1.64,42400,43100,41600,762251,32022961200,19940092633350,474199587
2019/03/29,42000,-50,-0.12,42350,42750,41600,2184394,91768474718,19916382654000,474199587
2019/04/01,43750,1750,4.17,44200,44200,42900,1184798,51871934600,20746231931250,474199587
2019/04/02,44800,1050,2.40,44000,45000,43950,1310599,58600218100,21244141497600,474199587
2019/04/03,45300,500,1.12,44700,45300,44200,1062865,47820114600,21481241291100,474199587
2019/04/04,45450,150,0.33,44900,45850,44900,818722,37334559200,21552371229150,474199587
2019/04/05,45600,150,0.33,45900,45900,44800,742190,33809658700,21623501167200,474199587
2019/04/08,45600,0,0.00,45600,46000,45400,705278,32157815000,21623501167200,474199587
2019/04/09,45500,-100,-0.22,44900,45700,44900,558062,25359235750,21576081208500,474199587
2019/04/10,45750,250,0.55,44900,45750,44800,906003,41114000894,21694631105250,474199587
2019/04/11,45750,0,0.00,46000,46000,45100,1203955,54953948600,21694631105250,474199587
